name,phone,address,website,google_maps_url,rating,review_count,business_status,primary_type,lead_category,why_relevant,found_via_query,latitude,longitude,place_id
Brighton Canggu - Jual Beli Sewa KPR Properti - Agen Properti Bali,+62 361 9399115,"Jl. Gunung Salak Utara No.108, Kerobokan, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",http://www.brighton.co.id/,https://maps.google.com/?cid=816966583241526298&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.7,23,OPERATIONAL,service,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Canggu, Bali",-8.6569573,115.1741789,ChIJoURhVCo50i0RGsx5a8dyVgs
CASA MARGARITA BALI,+62 877-6188-8660,"Gg. Pandan Asri 1 No.2, Canggu, Kec. Mengwi, Kabupaten Badung, Bali 80361, Indonesia",http://www.casamargaritabali.com/,https://maps.google.com/?cid=17544957752337366250&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.4,40,OPERATIONAL,travel_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Canggu, Bali",-8.6209566,115.1469589,ChIJwY_0Zvk40i0R6vxNWx42fPM
Canggu Properti,+62 812-1111-6820,"Jl. Tegal Sari No.23, Tibubeneng, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Tibubeneng, Kec. Kuta Utara, Kabupaten Badung, Bali 81114, Indonesia",https://cangguproperti.com/,https://maps.google.com/?cid=8523983036081667344&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.5,32,OPERATIONAL,finance,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Canggu, Bali",-8.658029299999999,115.14342420000001,ChIJlTWOnGU50i0REH0ayWhFS3Y
Cherish Villa Umalas Bali,+62 813-1443-4388,"Gg. Pulau 31A, Kerobokan, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",,https://maps.google.com/?cid=1822124310122567322&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,15,OPERATIONAL,service,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Umalas, Bali",-8.653815999999999,115.1549321,ChIJ6db6f5U50i0RmpZ18Wd8SRk
El Agua Villas,+62 878-1997-5335,"Jl. Bumbak No.80, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Kerobokan, Kec. Kuta Utara, Bali, 80361, Indonesia",https://elaguavillas.com/,https://maps.google.com/?cid=11199060443366714&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,2,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Kerobokan, Bali",-8.6621095,115.15168849999998,ChIJ_ZTxGQVH0i0ROoWLc3zJJwA
Elite Havens,+62 361 737498,"Jl. Raya Semer Banjar Semer No.883, Kerobokan, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",https://www.elitehavens.com/?utm_source=google&utm_medium=organic&utm_campaign=gmblisting&utm_content=bali,https://maps.google.com/?cid=9116213267300375023&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.1,89,OPERATIONAL,travel_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Kerobokan, Bali",-8.657422,115.1629562,ChIJD7io6sVG0i0R71kktqpLg34
Elska Villa,+62 887-3330-008,"Jl. Umalas 1 No.7, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",https://www.airbnb.com/rooms/52816878,https://maps.google.com/?cid=11440266637009164584&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.8,24,OPERATIONAL,service,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Umalas, Bali",-8.6700772,115.16107739999998,ChIJVSbsuu1H0i0RKBmvquT9w54
Exotiq Property,+62 819-9959-9998,"Jl. Raya Tiyingtutul Gg. Lely No.2, Pererenan, Kec. Kuta Utara, Kabupaten Badung, Bali 80351, Indonesia",https://www.exotiqproperty.com/,https://maps.google.com/?cid=4761868558567073520&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.7,23,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Canggu, Bali",-8.6308281,115.14027129999998,ChIJgV5e9Q1H0i0R8OZ9fDmOFUI
Focus on 4,+61 434 158 672,"Jl. Camplung Tanduk No.24, Seminyak, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",https://focuson4.com/,https://maps.google.com/?cid=12969081838100435260&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.9,18,OPERATIONAL,travel_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Seminyak, Bali",-8.6908482,115.1668452,ChIJRaDssKJH0i0RPFHy9jdv-7M
Friede Property Office,+62 813-3919-8826,"948G+CJH, Jl. Babadan, Pererenan, Kec. Mengwi, Kabupaten Badung, Bali 80361, Indonesia",https://www.friede-property.com/,https://maps.google.com/?cid=16022371508271730864&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,2,OPERATIONAL,consultant,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Pererenan, Bali",-8.6339375,115.12656249999999,ChIJl36ZTAA50i0RsFDgIf_lWt4
Geonet Properties,+61 1800 951 331,"Jl. Raya Kerobokan No.86, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",https://geonet.properties/,https://maps.google.com/?cid=12477735800710012111&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.8,62,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Kerobokan, Bali",-8.6785249,115.16439849999999,ChIJd8ioS8M50i0Rz5x-0pnSKa0
HARTONO BAMS - EXCELLENT BALI PROPERTY,+62 812-3766-6061,"BATU MEJAN SQUARE Jalan Raya Batu Mejan No.88, Canggu, Jln Raya Batu Mejan No.88, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80224, Indonesia",,https://maps.google.com/?cid=8248397925840957381&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,6,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Canggu, Bali",-8.654067399999999,115.12693219999998,ChIJ_QP4OiJB0i0Rxa_RLzYyeHI
Harcourts Purba Bali,+62 878-3848-0460,"Jl. Pemelisan Agung No.22, Tibubeneng, Kec. Kuta Utara, Kabupaten Badung, Bali 80363, Indonesia",http://www.harcourtspurbabali.com/,https://maps.google.com/?cid=13819083164809994798&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.8,20,OPERATIONAL,service,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Canggu, Bali",-8.6594505,115.1385631,ChIJ6ciHmpxH0i0RLqIU-Os-x78
House Renting,+62 812-3654-5723,"Villa manggo, pererenan, Kec. Mengwi, Kabupaten Badung, Bali 80361, Indonesia",http://www.house-renting.com/,https://maps.google.com/?cid=9987082105605626374&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,6,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Pererenan, Bali",-8.5802775,115.15228809999999,ChIJpeAEQF840i0RBppI30I-mYo
KLS ARCHITECTURE STUDIO,+62 813-3900-7365,"Jl. Pantai Pererenan No.1B, Pererenan, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",https://www.klsbaliestate.com/explore-projects,https://maps.google.com/?cid=3361975310676215633&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.6,32,OPERATIONAL,general_contractor,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Pererenan, Bali",-8.6320329,115.13432519999999,ChIJL_DAgJg50i0RUUd9iLsiqC4
Kana-ya Umalas,+62 878-0205-7355,"Jl. Umalas II No.83, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",,https://maps.google.com/?cid=14933095876494359141&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,2,OPERATIONAL,service,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Umalas, Bali",-8.666918899999999,115.15602769999998,ChIJb5WTYf5H0i0RZfpLq5QDPc8
Karaya Villas Umalas,+62 813-3383-3883,"Jl. Raya Kerobokan Gang Karaya No.369, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",https://www.karayavillasumalas.com/,https://maps.google.com/?cid=10728841779765390780&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,48,OPERATIONAL,service,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Umalas, Bali",-8.6679209,115.1649889,ChIJQ3GzU4ZH0i0RvC1JPsGA5JQ
Kedungu Real Estate,+62 812-3909-1085,"Jl. Pantai Kedungu, Belalang, Kec. Kediri, Kabupaten Tabanan, Bali 82121, Indonesia",https://kedungurealestate.com/,https://maps.google.com/?cid=15851898703149237979&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,18,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Pererenan, Bali",-8.605269,115.0887919,ChIJn78pebY50i0R24avMOJB_ds
Kibarer Property,+62 882-1908-2080,"Jl. Petitenget No.9, Kerobokan, Bali, Kabupaten Badung, Bali 80361, Indonesia",https://www.villabalisale.com/?utm_source=Kibarer+Google+business&utm_medium=Business+google&utm_campaign=Google+business+kp&utm_id=Business+,https://maps.google.com/?cid=4335079588986633039&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.6,342,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Berawa, Bali",-8.6714175,115.1607535,ChIJ_dyPn2tH0i0RTzuY_upLKTw
Kibarer Property Canggu,+62 361 9064565,"Jl. Pantai Batu Bolong No.57, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",http://www.villabalisale.com/,https://maps.google.com/?cid=4395786216832326157&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.3,14,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Canggu, Bali",-8.6512143,115.13459979999999,ChIJVVWFHYg40i0RDVrZOkb4AD0
Kibarer Property Pererenan,+62 812-3960-5454,"Jl. Sempol No.25, Pererenan, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",http://villabalisale.com/,https://maps.google.com/?cid=229707450554930585&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.5,6,OPERATIONAL,finance,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Pererenan, Bali",-8.637133,115.13840429999998,ChIJfWTaapM50i0RmVWWkLUVMAM
Kosong Satu Group,+62 813-3870-8090,"Jl. Pantai Pererenan No.98C, Pererenan, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",https://www.kosongsatugroup.com/,https://maps.google.com/?cid=4458990727062798916&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,1,OPERATIONAL,,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Pererenan, Bali",-8.644597599999999,115.1277988,ChIJ2bw1yGc50i0RRMJWB3GE4T0
Kubu Bali Property,+62 361 739188,"Raya kerobokan Kelod No.188 Lt.2, Seminyak, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",http://www.kububaliproperty.com/,https://maps.google.com/?cid=5703421246935897438&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,1,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Kerobokan, Bali",-8.665375599999999,115.1667087,ChIJ50ck7UJH0i0RXpUH9GefJk8
LBV Seminyak Apartment,+62 857-4184-9910,"Jl. Nakula Jl. Dewi Ratih No.3, Seminyak, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",https://leisurebalivilla.com/n/lbv-seminyak-apartment,https://maps.google.com/?cid=4011755533997728350&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Seminyak, Bali",-8.699548,115.1748633,ChIJdQukAdxH0i0RXmKkKWeerDc
LJH Realty Grand Canggu,+62 361 9070702,"Pertokoan Anyar Kencana Jl. Raya Canggu No.2, Kerobokan, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",,https://maps.google.com/?cid=10799941397426981623&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,135,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Canggu, Bali",-8.646426199999999,115.165384,ChIJDX3be6I40i0R98qr_HoZ4ZU
LUXO PROPERTY,+62 823-1352-4101,"Jl. Pantai Pererenan No.80, Pererenan, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",https://www.luxoproperty.co.id/,https://maps.google.com/?cid=5285645813529888953&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,19,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Pererenan, Bali",-8.642277499999999,115.1291755,ChIJkYwh_is50i0Rucj649xiWkk
LaChance Real Estate,+62 812-3911-7885,"Jl. Pantai Munggu No.8, Munggu, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",https://lachance.estate/,https://maps.google.com/?cid=6389640776825223795&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.8,68,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Canggu, Bali",-8.637152799999999,115.12148010000001,ChIJM0jsWXs50i0Rc7oEyW6QrFg
Lasette Bali,+62 821-4274-3131,"Jl Umalas Il, No. 18, Kerobokan Kelod, Banjar, Umalas Kangin, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",http://lasettebali.com/,https://maps.google.com/?cid=12996920862474589982&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,4,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Umalas, Bali",-8.6678362,115.16050340000001,ChIJyU7xhK4XfygRHlep7alWXrQ
"Legal Legends Indonesia | Canggu | Visas, Business & Property Consulting in Bali",+62 812-3995-1929,"Jl. Subak Canggu No.1B, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",https://www.legallegendsindonesia.com/,https://maps.google.com/?cid=15241150077232516477&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.9,240,OPERATIONAL,travel_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Canggu, Bali",-8.6529831,115.13805479999999,ChIJs3R2UxVH0i0RfY3cgT5xg9M
Legion Real Estate,+62 895-0019-76098,"Jl. Sunset Road No.900b, Seminyak, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",https://legion-real-estate.com/,https://maps.google.com/?cid=9693434281362481602&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.4,36,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Seminyak, Bali",-8.6873237,115.1708883,ChIJqdst9V5H0i0RwmE08h7_hYY
Lila Villa Pererenan,+62 888-8888-7777,"946Q+XJF, Gg. Jl. Damai Jl. Sempol, Pererenan, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",http://baliinvestclub.id/,https://maps.google.com/?cid=16202482415741923284&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.2,5,OPERATIONAL,service,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Pererenan, Bali",-8.6372052,115.13859459999999,ChIJp6IFlB050i0R1G_PpenH2uA
Listings Bali,+62 822-4766-3578,"Jl. By Pass Tanah Lot No.13, Beraban, Kec. Kediri, Kabupaten Tabanan, Bali 80351, Indonesia",https://listingsbali.com/,https://maps.google.com/?cid=11772141621536855003&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.4,34,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Pererenan, Bali",-8.605282899999999,115.1066808,ChIJTb-Kq_U50i0R25NL7W4MX6M
Luxindo Property,+62 361 9347277,"Jl. Raya Kerobokan No.102, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",http://www.luxindoproperty.com/,https://maps.google.com/?cid=3164489686160097744&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.5,26,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Berawa, Bali",-8.6797263,115.164403,ChIJLTH78RVH0i0R0MH1dpqG6is
Lux’ST & Real Estate Team,+62 822-312-312,"Jl. Canggu Padang Linjong No.8, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80351, Indonesia",https://luxst.io/,https://maps.google.com/?cid=3610335331050457673&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Canggu, Bali",-8.6370225,115.14290349999997,ChIJcxQKiTo50i0RSQpO79p8GjI
MDT Property Group,+62 821-4780-5686,"Jl. Sunset Road No.88, Seminyak, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",http://www.mdtpropertygroup.com/,https://maps.google.com/?cid=7445859967281706012&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,5,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Seminyak, Bali",-8.690494,115.17245,ChIJyT1yjEVH0i0RHLQgvTACVWc
MIO&PARTNERS.,+62 812-3782-4915,"Jl. Dukuh Indah No.51, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",https://www.mioandpartners.com/,https://maps.google.com/?cid=15195554707713415362&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,23,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Umalas, Bali",-8.6653223,115.16323219999998,ChIJS2QEa3lH0i0RwthFRn904dI
Maier Group Bali - Berawa Office,+62 823-3992-6102,"Jl. Raya Semat No.17A, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",,https://maps.google.com/?cid=7082953140309845004&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL,general_contractor,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Berawa, Bali",-8.6543796,115.141939,ChIJI015wXY50i0RDOTnoFq0S2I
Mata Property,+62 813-8435-6601,"Jl. Gn. Tangkuban Perahu, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",https://matapropertybali.com/,https://maps.google.com/?cid=14882280407143799719&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,84,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Umalas, Bali",-8.672517599999999,115.16944140000001,ChIJo9u-pi53wAARp9uPOy57iM4
Millovia Bali Real Estate,+62 823-2634-6453,"Jl. Pulau Batanta No.18b, Dauh Puri Kauh, Kec. Denpasar Bar., Kota Denpasar, Bali 80113, Indonesia",https://millovia.com/,https://maps.google.com/?cid=7010073050593438016&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,3,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Berawa, Bali",-8.6826562,115.2000882,ChIJgy49gC9B0i0RQCkpbkzISGE
NEXA TOWNHOUSE UMALAS,+62 851-2694-4306,"Gg. Nakula, Kerobokan, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",https://nexaumalas.com/,https://maps.google.com/?cid=925581145791400306&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.9,77,OPERATIONAL,service,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Umalas, Bali",-8.6548801,115.15102419999998,ChIJ-24g_-lH0i0Rcgmy7SVT2Aw
NF Group Indonesia Real Estate,+62 811-3098-8881,"Jl. Raya Canggu No.160, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80351, Indonesia",https://nfgroup-indonesia.com/,https://maps.google.com/?cid=9481079548972088044&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.3,6,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Canggu, Bali",-8.6361303,115.1431274,ChIJGYL4DgvWVSQR7Lqz652Pk4M
NextGen Real Estate Co. - Berawa Bali,+62 821-3008-0039,"Gg. Strawberry, Tibubeneng, Kec. Kuta Utara, Kabupaten Badung, Tibubeneng, Kec. Kuta Utara, Berawa, Bali 80361, Indonesia",,https://maps.google.com/?cid=15914331338172625689&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.5,2,OPERATIONAL,real_estate_agency,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Berawa, Bali",-8.6559106,115.1421316,ChIJBf6xGY050i0RGXOlyQgQ29w
Oniriq Property Real Estate Agency,+62 823-3982-5879,"Jl. Raya Kerobokan No.5x, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",https://oniriqproperty.com/,https://maps.google.com/?cid=15258514472344251691&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.8,25,OPERATIONAL,service,real_estate_agency,Sells land and off-plan villas; refers buyers who need a builder,"real estate agency in Umalas, Bali",-8.6632136,115.1671934,ChIJc6tmIWlH0i0RK208zBEiwdM
